0.1507854794,0.2426896663,0.2749855283,0.427998622,0.0618161883,0.1901184326,0.0404867023,0.2418635378,0.2211014547,0.1258341053,0.1742939085,0.0481953141,0.0449913442,2.0325323594
0.1322305745,0.3179879171,0.2989964899,0.455887707,0.0838760219,0.1902346893,0.0334963383,0.2555932353,0.1998805987,0.1488540718,0.1726584406,0.0413192042,0.0366250841,2.151538449
0.1434132093,0.2677654424,0.2337304056,0.3791575129,0.0726235139,0.1528553891,0.0509284289,0.2275240922,0.1706189514,0.1438128226,0.1514404783,0.0476220396,0.0315467232,1.8570061451
0.1514143863,0.3327325847,0.302905155,0.4397633871,0.0854145304,0.1858142136,0.0380797693,0.2605214615,0.2075733614,0.1485068141,0.1776702915,0.0563703964,0.03923034,2.1891938284
0.1461996995,0.3444264261,0.3043428826,0.469225699,0.0896148292,0.166124019,0.0246751081,0.2654640358,0.2166409657,0.1174323703,0.185530587,0.0260630647,0.0322354923,2.1521723325
0.1348956342,0.2960983544,0.2587389535,0.4194778623,0.0889908546,0.1537240667,0.0375789176,0.2470013846,0.1686401278,0.1263779548,0.1472770598,0.0269340852,0.0307835923,1.9126351289
0.1719300693,0.3305759213,0.3265977741,0.5352231842,0.1085790651,0.188263791,0.0358155036,0.3160678617,0.2219968563,0.1800314617,0.1954244561,0.0417811008,0.0459922539,2.4177393138
0.1479127508,0.176403393,0.3438602213,0.444228806,0.0730562837,0.2076559193,0.0449042805,0.2883673409,0.2079801499,0.1085347979,0.1689735678,0.0521961703,0.0429984644,2.0861212462
0.1504899026,0.2887181812,0.3181393899,0.4220164648,0.0931197775,0.2296683017,0.0376705191,0.2710915809,0.184956363,0.1227791834,0.1596690301,0.0630093334,0.0381845642,2.1358614193
0.1331096747,0.3198280287,0.2866010297,0.4342637991,0.0615377583,0.1683933168,0.0350154931,0.2418220785,0.1911763338,0.150532594,0.1643852495,0.0513886296,0.0341073207,2.0775350643
0.1326663216,0.2830349153,0.2274537199,0.3350364744,0.0527062414,0.1588284044,0.0402481072,0.2010593678,0.1874092709,0.1248062406,0.1527686359,0.0549252412,0.0316807192,1.7972523461
0.1376310766,0.2265011344,0.2573038775,0.4205085379,0.0771528423,0.1695428235,0.0366171866,0.2469815523,0.159579377,0.1063862513,0.1359298776,0.0161434598,0.0348112359,1.810330253
