0.1359076002,0.3285130719,0.2831693768,0.4432988301,0.1013541031,0.1540913077,0.0346973127,0.2671828611,0.1867555746,0.1375490928,0.1648732265,0.0424757454,0.0322535918,2.0748586359
0.1399994662,0.3103358645,0.2644732865,0.4647540278,0.0987229992,0.1481940541,0.0283707085,0.2471087751,0.1957341972,0.1587182079,0.1721113406,0.032320861,0.0388647346,2.0610086535
0.1506857925,0.3815174949,0.2741942458,0.4249351159,0.1093350376,0.2065217377,0.0408213989,0.378896797,0.1985342804,0.1448607165,0.1712049983,0.0752898441,0.0408524413,2.3376147435
0.1345237086,0.2732041573,0.2444756558,0.3884117992,0.0889716298,0.1552923351,0.0482969337,0.2456775137,0.1589798537,0.1237845371,0.1396135522,0.0529787166,0.0339326829,1.8646552489
0.1585054661,0.4466951397,0.3249536871,0.5384278576,0.0977207517,0.1903752916,0.0349606712,0.277658885,0.2291832365,0.1531519663,0.1956700544,0.0471683373,0.0409525143,2.4791679295
0.1304452661,0.3044517874,0.2360649665,0.4553768448,0.0945227604,0.1419769869,0.0410678568,0.2874111829,0.1959248759,0.166303677,0.1721872438,0.0346471253,0.0418189057,2.0772005976
0.1385780811,0.389003031,0.315157606,0.5086501467,0.0796571198,0.1964791061,0.0241110386,0.2796532239,0.2233754918,0.1698998268,0.1931581376,0.0559179605,0.0353729272,2.390751398
0.1356669414,0.3427097378,0.2918221186,0.4443622164,0.1061945975,0.175301241,0.0435826788,0.2613487607,0.1943434791,0.1425748765,0.1687299719,0.0483999245,0.0323992453,2.1455554754
0.1417071879,0.3330509689,0.2418726121,0.4110586181,0.0961390873,0.1295838053,0.0240347718,0.2739468559,0.2023669237,0.1461002714,0.1726733159,0.0261528944,0.0334691677,1.9943295078
0.1560260973,0.3870832697,0.3872891482,0.5704339184,0.1117049277,0.1926151816,0.0370494213,0.3147169739,0.2387319675,0.1893844727,0.2052925466,0.0550907134,0.0374619702,2.6151321629
0.1551752817,0.3017197221,0.2980338315,0.4678957479,0.0994432043,0.1872068376,0.0236662995,0.3008020415,0.1875784603,0.147867919,0.1664945595,0.0416043003,0.0373594588,2.160265582
0.1475911335,0.3608281575,0.3155294905,0.5343393781,0.0886994307,0.1689807417,0.0325374099,0.3136132203,0.2066204504,0.1438488282,0.1751091328,0.0586219484,0.0389076306,2.3489308784
0.1590552442,0.3618626035,0.3119554388,0.5155224687,0.0651479475,0.2072201266,0.0352369307,0.287952771,0.2524678101,0.2055401776,0.2052945247,0.0856060814,0.0480703148,2.5167538132
0.139752165,0.2764595394,0.2264827415,0.4358390175,0.0893971968,0.1142194986,0.0252098619,0.2532674507,0.1912701379,0.152458762,0.1641409308,0.0354506762,0.0365093919,1.9112864771
0.153118799,0.3928904549,0.2720349917,0.4466607458,0.0933511023,0.1537753356,0.0372585786,0.2565790941,0.1971554011,0.1629341268,0.1724007766,0.0413978764,0.0372746712,2.1703326664
0.1424100605,0.3916904711,0.3173224069,0.5666945227,0.0905856516,0.1685789102,0.0398712443,0.3265253904,0.2346797627,0.1827039057,0.1972488932,0.0562023032,0.041973415,2.5234890148
0.1507110721,0.2851522723,0.3582661862,0.5308646732,0.1362337243,0.2149212729,0.0652715858,0.3373970888,0.1796055708,0.1159412098,0.1584001333,0.0507056605,0.0436289063,2.3401257306
0.1454814934,0.3050665388,0.2741304341,0.4238694288,0.0822995662,0.1545312114,0.0288514194,0.2915217722,0.216225668,0.1676564813,0.1835475854,0.0404686342,0.0308202099,2.1166808514
0.149586202,0.3116414214,0.3073202795,0.4877949469,0.1105659614,0.1807761424,0.043274226,0.3192285426,0.2173718594,0.172527451,0.1899125102,0.0633164524,0.0370546289,2.3302343718
0.1529227328,0.472465676,0.4043585984,0.6489952296,0.0834748285,0.242462622,0.0448622853,0.3423102351,0.2701046154,0.1905501315,0.2245288274,0.0670991927,0.0480213703,2.9557259952
0.1434101567,0.3353857647,0.271139035,0.4380435346,0.0792970851,0.1687849863,0.0319269154,0.2582276523,0.1847012703,0.1503549246,0.160687908,0.0425403562,0.0403089747,2.0821058455
0.1588695428,0.3952006542,0.3504774735,0.5356341719,0.0911247856,0.2152960586,0.0396718464,0.3326171119,0.2365694839,0.1884974854,0.2040530252,0.0369189093,0.0374256489,2.5723257307
0.1561656591,0.3588646612,0.2992375832,0.4482975164,0.0898054274,0.1704905975,0.0391814016,0.2968391495,0.187854015,0.1518619868,0.1683017357,0.0601999079,0.0386419481,2.219754203
0.1447091374,0.2929305757,0.2777092311,0.472263219,0.0782070708,0.1570936658,0.0404341675,0.2558223708,0.1908845566,0.1453502502,0.1647290481,0.0569231338,0.043230719,2.0973826751
0.1409590098,0.3251560797,0.2775365692,0.4178458619,0.0755060246,0.1513762261,0.0421615768,0.2672654299,0.1857572294,0.1232132073,0.16189015,0.0502159574,0.0276309158,2.0300842724
0.146612943,0.4594018812,0.3289782981,0.515327862,0.074246902,0.1923597761,0.0529096592,0.281998363,0.2282033356,0.169407495,0.1910600925,0.0659421214,0.0502660895,2.5358345217
0.1576896912,0.3473339802,0.3542809544,0.5427848546,0.0658260806,0.2117243274,0.0472924667,0.2850985202,0.228285089,0.1621672797,0.1884670657,0.0607819732,0.0484800088,2.4766736827
0.1427189762,0.3220699564,0.2555061146,0.4267392954,0.0810572163,0.1428125792,0.0329897888,0.2570535843,0.1917428154,0.150542379,0.1688100698,0.0444961694,0.031531393,2.0243167913
0.1508707197,0.3134869605,0.278328467,0.4574190444,0.0770092685,0.1657956716,0.030252955,0.2793979513,0.2115145213,0.1657316306,0.178936879,0.0579340246,0.0410143999,2.1798265943
0.1345219661,0.3339287002,0.3022006674,0.4723424936,0.0776212003,0.1749080402,0.0399654392,0.2693177957,0.1917700244,0.167071156,0.1704889454,0.036677152,0.0411556576,2.1998013728
0.1439130932,0.2727369246,0.2289518659,0.4086841293,0.0789327299,0.1075332228,0.0174471368,0.2354990442,0.189167146,0.162090898,0.1642775783,0.0412626585,0.0295227575,1.8571990875
0.1429504495,0.356929026,0.3269755294,0.4888286265,0.0844312085,0.1911678548,0.0449176383,0.2946183571,0.2192219434,0.1603066765,0.1893524914,0.0662548822,0.0454756944,2.384009219
0.1448602144,0.3805016152,0.3304519448,0.5614470537,0.0945723385,0.1602027524,0.0200797379,0.2882437545,0.2266435986,0.1524415854,0.1969788559,0.0448066845,0.048246276,2.4100504299
